User;Time;esta/no esta?
53546394;25003061;no esta
82120291;25745034;no esta
78309591;23084771;esta
54258128;24709942;no esta
32857106;26528819;no esta
05862052;24330635;esta
25371821;12109637;esta
33575064;25150688;no esta
98218082;25937033;no esta
26122726;24683488;no esta
88729515;24910901;no esta
54588298;24224395;esta
64971904;24831968;esta
44284753;23694050;esta
74887773;24688182;no esta
60045939;25862794;no esta
08883591;24016183;esta
37120288;23426530;esta
68295491;25655860;esta
02536722;23505463;esta
90706726;25014581;no esta
21444828;25657140;no esta
72491990;23540450;esta
03110298;25002208;no esta
56813595;23060450;esta
63418115;24813195;no esta
61084998;24916448;no esta
02685657;24942048;no esta
65881811;23042104;esta
21567024;2056957;esta
69658951;23143651;esta
85821177;23079650;esta
34391919;22748557;esta
08686174;27192285;no esta
55347146;23968396;esta
27995008;26885939;no esta
52605328;25247541;no esta
53269076;23027171;esta
06598763;23018210;esta
01618187;27451272;no esta
79544904;29550469;no esta
85902086;25382368;esta
36573570;25590580;no esta
79653407;16544832;esta
29211456;24388236;esta
13936875;25127221;no esta
62428047;25183114;no esta
23885191;27647538;no esta
36484296;24939488;no esta
46031422;25590581;no esta
72782315;23612983;esta
38499673;27044659;no esta
78121417;25299168;no esta
97104076;25115275;no esta
08553858;17870058;esta
97043167;24981728;no esta
18345457;25355914;esta
11672657;25874314;no esta
70636484;24208183;esta
38314596;25636234;no esta
88528646;23235384;esta
11813363;27851485;no esta
19233969;25317514;esta
09170024;29185669;no esta
15058656;25294474;esta
31799456;24667702;no esta
09144264;28538416;no esta
54778699;23075383;esta
24658253;23089891;esta
50025224;24735969;no esta
52532657;24671541;no esta
69178891;27794311;no esta
12327135;23262264;esta
83295674;15368514;esta
44063518;22748557;esta
78352653;26436233;no esta
36933033;25421194;esta
89204167;27459378;no esta
96479031;27477298;no esta
13091800;27108232;no esta
80805823;25181408;no esta
43254783;26770312;no esta
81153887;23335224;esta
14543850;26916659;no esta
04065326;27176498;no esta
86583609;28732124;no esta
00619806;24296075;esta
64302484;26855219;no esta
95287392;23902263;esta
42856285;23542156;esta
24047231;23220450;esta
04779979;22901731;esta
13980342;24906208;no esta
87475495;22981944;esta
35321948;24465462;no esta
20893988;24636129;no esta
45924276;25398580;no esta
32080408;25236448;no esta
63524005;25307274;no esta
51669896;27997405;no esta
81535671;28271323;no esta
18106157;25076448;no esta
00863287;25768927;no esta
42845672;26344926;no esta
89919018;24933088;no esta
41043455;23361250;esta
81978979;26374793;no esta
84325522;23564770;esta
99350246;25058955;no esta
31348195;25027808;no esta
00300464;20676240;esta
69580921;25326047;no esta
85986948;23249037;esta
41809418;23463224;esta
19610971;25136608;esta
08480436;27118898;no esta
33183168;25048288;no esta
02894058;25065355;no esta
66068042;24751755;esta
08937540;27364232;no esta
96945421;26283059;no esta
76534582;25089248;no esta
74532232;23543010;esta
28572759;25241567;no esta
24380501;25811167;no esta
50846814;24887861;no esta
53400058;23154744;esta
32067648;25841034;no esta
64611976;26409353;no esta
35251804;23394530;esta
17291474;24925408;no esta
35547814;22900877;esta
68702776;24749195;no esta
46960330;24730848;no esta
85674102;3327143;esta
48218509;23051917;esta
33600876;22686691;esta
33588965;25150688;no esta
65446437;25497141;no esta
20163095;22995598;esta
12752170;5173327;esta
08475014;28627163;no esta
41748680;22761784;esta
66044036;23633463;esta
67995419;26246794;no esta
34315173;27315592;no esta
01414620;23595917;esta
27949998;28272604;no esta
28183039;27627058;no esta
98315529;24768821;no esta
01617511;23440610;esta
81617111;24629729;no esta
08092565;25040181;no esta
20030168;25240288;no esta
42438568;25057248;no esta
53562099;25659700;no esta
54134243;26250206;no esta
72914877;24325516;esta
65665954;25469834;no esta
77666843;26859913;no esta
80056297;26782259;no esta
99074726;29887962;no esta
61219045;24091703;esta
15985569;8709535;esta
40629399;11245639;esta
40839272;27272072;no esta
98960568;26890206;no esta
93653643;25580340;esta
81897563;23226423;esta
45811820;25113141;no esta
71148906;23031864;esta
73784965;24682208;no esta
44232906;27804551;no esta
94702993;24019170;esta
24296456;23484983;esta
39698673;24930528;no esta
99220184;22844984;esta
48594218;28735537;no esta
25612365;23822476;esta
82790136;23804983;esta
72150188;25789834;no esta
92342953;26493832;no esta
78035536;25041462;no esta
16387904;28658310;no esta
62493449;24564875;esta
83936982;28725296;no esta
41879066;24611382;esta
48760660;25102901;no esta
64025918;24741088;no esta
11904789;25017994;no esta
97327766;27661618;no esta
45236779;25496287;esta
71938530;23229410;esta
40654283;25074315;no esta
11261584;23292131;esta
30039073;24587915;esta
81736186;25224501;esta
09745118;24922848;no esta
64990652;24835382;no esta
71860539;24464182;no esta
32473420;24740235;no esta
22576051;27188445;no esta
42563692;23553250;esta
33143543;28562310;no esta
85654148;24356236;esta
12818835;29513776;no esta
11730847;25506527;no esta
45061960;30493827;no esta
05269196;26546739;no esta
74273027;27355698;esta
28234961;22622691;esta
56929273;24961248;no esta
97102526;24910048;no esta
68724436;25488607;no esta
90446324;23335651;esta
52444937;24008502;esta
90191563;23338637;esta
96741631;23771703;esta
63968737;26319326;no esta
34369600;25109301;esta
29461198;26108127;no esta
05963700;25856394;no esta
75479574;25294901;no esta
29208973;25217675;esta
45161369;24165515;esta
73578725;25911434;no esta
70331170;23089890;esta
45618160;23924876;esta
26658939;24772662;esta
96406117;25105035;no esta
67469643;25119114;no esta
66214643;24739382;no esta
70012496;25050421;no esta
22716698;25034635;no esta
36096371;25084981;no esta
83535222;24567862;no esta
05689102;26018954;no esta
45821855;17635390;esta
16768401;24733835;no esta
68238206;25263328;no esta
60850950;24465462;esta
30014566;26972126;no esta
95611072;28836230;no esta
35934515;26070154;no esta
77465397;27619378;no esta
71987496;27377885;no esta
61445834;24816181;esta
51971648;24979595;no esta
13958829;26718259;no esta
54939709;25913994;no esta
44392982;27071965;no esta
60046503;27167965;no esta
08180227;25229194;no esta
31250581;23556663;esta
28946858;24693302;no esta
34530953;25241568;no esta
80643576;24845195;no esta
28832025;27044659;no esta
30377807;24075916;esta
91664802;24720609;no esta
52158783;24593035;no esta
77911643;24943328;no esta
41973069;25015008;no esta
55642267;24628449;no esta
81441616;27052338;no esta
11769244;26387166;no esta
14512745;22832611;esta
09806618;25176715;no esta
26910548;27888177;no esta
23554060;23597196;esta
74669302;25384927;no esta
84195524;25296181;no esta
93392822;25511221;no esta
26463035;23176077;esta
24689488;25010742;esta
24727008;24993248;esta
81752005;23516130;esta
33454045;25992500;esta
15119074;5442553;esta
81172669;24897248;no esta
23702980;28839216;no esta
44005417;23752929;esta
41167027;26364127;no esta
46644080;25414794;esta
09665800;26220340;no esta
02019782;25618313;esta
69425849;25276554;no esta
11813594;25158368;no esta
19640215;25282954;no esta
51165636;25456181;esta
57471558;23583116;esta
61016659;27824604;no esta
39260368;26289459;no esta
66117190;22964024;esta
67070299;23326690;esta
74042886;25224501;no esta
81469718;28422364;no esta
66967530;26384179;no esta
81514012;27251592;no esta
78719320;28085297;no esta
49330087;26703753;no esta
10117213;25143861;no esta
83895293;28709937;no esta
56878695;26432392;no esta
14010925;25111434;esta
38337051;25450634;esta
71658422;26302259;no esta
66341721;24462049;no esta
53686603;27964551;no esta
10037866;25439968;esta
98424538;29691269;no esta
38998597;27909084;no esta
18829566;27220872;no esta
25829068;24503862;no esta
85067177;22842424;esta
66434831;23423970;esta
99052827;25096501;no esta
39495646;25284661;no esta
61820014;24729142;no esta
18815895;26632500;no esta
66918669;27051912;no esta
52722131;22833037;esta
84653911;24847328;no esta
49338821;25100341;no esta
74140382;25430581;no esta
60878045;25497140;no esta
97711149;24994955;no esta
32727455;22783544;esta
82501575;25201888;no esta
80003522;24927969;esta
34134613;24786315;no esta
27711026;24958262;no esta
50608965;26784392;no esta
47767339;26940978;no esta
85504679;25136608;no esta
71661733;13032517;esta
70356336;26044127;no esta
47668156;25450634;no esta
55266492;24899381;esta
43177631;27283591;no esta
43575709;25018421;no esta
41648555;26734046;no esta
36160052;24098529;esta
14132812;27214899;no esta
29002727;25291488;no esta
12459448;24958688;no esta
70849129;26286473;no esta
96860030;25226208;no esta
60167893;23644557;esta
40851820;25133621;no esta
88895481;24956554;no esta
52196121;24830688;no esta
93109956;24853301;no esta
60388976;25361034;no esta
42168321;25189515;no esta
86418431;23472610;esta
15545044;26925193;esta
89000286;25401568;no esta
49474692;25190368;no esta
11183268;27444871;no esta
58908876;24982582;esta
24446861;25353354;no esta
95045951;23657357;esta
88472329;26321033;no esta
31599749;25138314;no esta
83802756;23734583;esta
77361232;26697779;no esta
57613477;26561246;no esta
22233358;27240925;no esta
72922211;25159221;esta
81124595;25026955;no esta
86717322;25364874;no esta
93637541;25305568;no esta
06876973;25038901;no esta
43243128;25212981;no esta
08547813;24113463;esta
63180916;25275274;esta
78434642;25067915;esta
97426070;28122418;no esta
28361655;25853407;no esta
37285166;25019701;no esta
49167279;26676020;no esta
07017644;26950792;no esta
95249045;24868235;no esta
14001840;25055968;no esta
97155375;23426531;esta
24113320;26309513;no esta
43607382;26772446;no esta
77687815;25258634;esta
94430418;30481028;no esta
18714218;27345459;no esta
64021042;24971488;no esta
27139933;23762316;esta
38629764;25165195;no esta
77757378;24172769;esta
65815317;27454685;no esta
33095658;24772662;no esta
17821114;24039649;esta
04765492;26008287;no esta
49946202;25839327;esta
51281251;26204126;esta
49683516;27535751;no esta
16875510;24625888;esta
63750971;22665785;esta
36324787;24645942;no esta
75930485;24755595;no esta
36456316;26964872;no esta
12918831;26079113;no esta
21209820;24747915;no esta
26383475;23781942;esta
83897987;25036342;no esta
63010519;28620337;esta
66278407;24468876;no esta
32224793;22552292;esta
16287867;25361461;esta
64839671;26140554;esta
13310619;25870047;esta
35149403;23327117;esta
77946083;27479432;no esta
31227075;25151542;no esta
40743736;24911754;esta
93586564;26275806;no esta
09209509;22682425;esta
45643439;23172664;esta
97967367;24109623;esta
31969208;25199754;no esta
38715487;26865459;no esta
18645673;26457140;esta
93907370;25888393;no esta
62256277;23184183;esta
95568981;26179379;no esta
87160676;22906851;esta
22745744;24609675;no esta
35748814;24611382;esta
19876521;28174897;no esta
28941285;23946636;esta
86824043;24921141;no esta
21624934;25562421;no esta
71949464;24561035;esta
09616674;24943328;no esta
68328225;24015329;esta
54899996;24721888;no esta
42352856;24957835;no esta
67017350;23234957;esta
81004957;23688930;esta
80771009;23505463;esta
17440119;23235384;esta
49683753;23115917;esta
88828154;27246898;no esta
87502128;27332658;no esta
28497124;23964983;esta
59331052;28916443;no esta
54120682;28818737;no esta
97957844;24814048;no esta
78935155;26854365;no esta
90503911;15811820;esta
17162387;27312605;no esta
94881942;24479542;esta
50964449;27236232;no esta
95671324;26930738;no esta
89073872;25257355;no esta
38965349;24948449;no esta
59142012;24301195;esta
22045117;24159542;esta
78246320;24835809;no esta
71867122;26055647;no esta
89441727;26583005;no esta
76386036;24270475;no esta
23872638;25149408;esta
52308822;25200181;esta
65961686;27264819;no esta
12190592;25821834;esta
77687498;24624608;esta
93648925;25994207;esta
12830270;26806579;no esta
42627339;25543220;no esta
66555034;24666849;no esta
35781248;26495113;no esta
59391159;26957618;no esta
72913835;26323166;no esta
81496263;23113784;esta
62525132;26956339;no esta
38816775;24072929;esta
38299031;24958262;no esta
39687141;25191221;no esta
57325925;25172021;no esta
08849966;29916975;no esta
44683228;24993248;no esta
94292205;24583222;no esta
05336847;25254794;no esta
06955069;24881888;no esta
94970108;24684768;no esta
91523893;24877195;no esta
01439711;26734046;no esta
75454630;25546634;no esta
77691706;24181729;esta
46705765;25041035;no esta
61770417;424960;esta
34278173;25827380;no esta
02350408;26001886;no esta
52649377;24847755;no esta
42243335;26390153;no esta
63899941;25120394;esta
97866598;27065565;no esta
28759123;24910902;no esta
75121324;25652447;no esta
73476441;24968928;esta
93680190;26971699;no esta
71251206;23656930;esta
13230894;24898955;no esta
20082746;23222584;esta
20078833;23555810;esta
28518345;23228130;esta
90614312;28365191;no esta
61286492;25325195;no esta
33857557;28374150;no esta
04198512;26026633;no esta
67559248;24849888;no esta
60786133;25404128;no esta
52096521;23585677;esta
00325751;24494049;esta
02360502;25267168;no esta
11973332;26395699;no esta
49999397;26807859;no esta
53327172;28654044;no esta
46929146;28428337;no esta
69981259;22947811;esta
04639731;25030795;no esta
21105428;23084343;esta
12329642;23322424;esta
18336181;23252451;esta
69733207;25260767;no esta
08793611;25291488;no esta
89783758;25565408;esta
26141840;23018211;esta
67323461;25318368;no esta
85238703;24853729;no esta
01855478;23685943;esta
37882709;23578850;esta
81457761;25162635;no esta
38851609;25314528;no esta
76655949;24806368;no esta
17270119;26691379;no esta
17177069;23125731;esta
00299693;27799004;no esta
29187038;25430154;no esta
38390403;25733087;no esta
45752425;27716232;no esta
68552417;27141512;no esta
99422617;24605409;no esta
30988821;25076021;no esta
22986954;23765729;esta
24819524;23298957;esta
96453792;24578102;no esta
96179826;24616929;no esta
52560378;26019807;no esta
15276451;27420125;no esta
28495061;24929249;no esta
77195468;28482096;no esta
98789996;25140875;no esta
03609746;24565728;no esta
77301022;23949196;esta
10713709;25761247;esta
04821865;23266104;esta
62280965;23454690;esta
56434532;25573941;no esta
21874341;25517621;no esta
90876597;25119541;no esta
49323477;25056822;esta
10859707;24362208;esta
89648808;24921142;no esta
13109635;23319437;esta
69326962;25103328;no esta
38417544;25667380;no esta
00985332;26024500;no esta
51039647;24854581;no esta
10369241;24802955;no esta
84164110;24907488;no esta
07636427;27382578;no esta
22029709;26575753;no esta
18391179;25983540;no esta
79803050;23345890;esta
77435113;25316234;esta
50515839;25028662;no esta
54722107;25191648;no esta
15551455;25105035;no esta
06550585;25251808;no esta
14978400;25926793;no esta
38419361;25177141;no esta
52624422;27634738;no esta
34397721;24335328;esta
64484852;23284877;esta
16338479;25452341;no esta
59687177;23753783;esta
55948941;25020981;no esta
82075643;23007544;esta
55331976;27695752;no esta
66039427;27699164;no esta
76620632;25901621;no esta
26173026;27609564;no esta
50002630;26242100;no esta
73097878;24015756;esta
33666598;25148128;no esta
88712609;28192817;no esta
