User;Time;esta/no esta?
35111562;3060476;esta
32407149;2748157;esta
45411993;3088209;no esta
79286768;3320743;no esta
80630723;3220902;no esta
12754594;3168422;no esta
44382380;2859943;esta
58555322;2964049;esta
96645500;2805330;esta
50135925;3171410;no esta
49126327;2275410;esta
29163266;3277649;no esta
97003013;2804050;esta
18605084;3211943;no esta
68626629;2799356;esta
28089559;3119783;no esta
61734861;3556688;no esta
30250625;3223462;no esta
99953788;3071143;no esta
96540021;3357009;no esta
28925802;3225596;no esta
12761002;3069436;no esta
07749376;3627942;no esta
95274448;3371515;no esta
69799971;2835623;esta
90100161;3232422;no esta
11855551;3173116;no esta
54681860;3179516;no esta
16165661;3205969;no esta
66042484;3706449;no esta
23579950;2901330;esta
85917978;3234556;no esta
42310139;3183782;no esta
72370301;2925650;esta
82973824;3205542;no esta
16091098;3223035;no esta
21225811;3085650;esta
70392442;3074982;no esta
90928622;3387302;esta
82383342;3217063;no esta
58827885;3599782;no esta
22504594;3471356;no esta
01730056;2921810;esta
01413809;3039569;no esta
94576953;3058343;no esta
42911450;3159462;no esta
63351164;2954237;no esta
33003772;2724690;esta
03379119;2963196;esta
41669478;2988370;no esta
19227491;3005863;no esta
04444431;3077543;no esta
45040240;2967037;esta
64403983;3275942;no esta
56017629;4036262;no esta
24422907;2983676;esta
98284493;3197436;no esta
22281998;3230716;no esta
09807505;3169276;no esta
53172356;3153490;no esta
89390707;3308796;no esta
38007485;3173116;no esta
99471405;3153063;no esta
41945704;3339943;no esta
48878522;3097596;no esta
13127137;3195730;no esta
96474819;3714556;no esta
80373375;3208956;no esta
05019550;3187196;no esta
77722604;3197010;no esta
49559775;2866769;esta
20397423;3189329;no esta
44468601;3324583;no esta
26236401;3438502;esta
51478561;2952530;esta
83137814;3194023;no esta
17399841;3194450;no esta
12663338;2800636;esta
93817751;3075410;no esta
05399769;3911249;no esta
74874719;3316475;no esta
12332991;3315623;no esta
35622120;3324582;no esta
18163608;3253756;no esta
07703355;3144956;no esta
20944074;3369809;no esta
79357023;3264422;no esta
40808312;3127889;no esta
60614774;3403515;no esta
80888774;3213649;no esta
83836163;2879569;esta
10364628;3220050;esta
61756964;3170129;no esta
98760842;3028476;esta
78391010;3249062;no esta
90959030;3193596;no esta
48183900;3928741;esta
81732469;3602768;esta
57231177;3106556;no esta
57802043;3276796;no esta
54833004;3219195;no esta
08148408;3236689;no esta
19732364;3085223;no esta
80952154;3282769;no esta
10586693;3298129;no esta
96654894;3611729;no esta
29483530;3216209;no esta
82802207;3171410;no esta
69265815;2975996;esta
34080937;3298983;no esta
54557872;3207249;no esta
96236202;3116796;no esta
63568583;3184635;no esta
45199624;3366822;no esta
63238393;3004582;no esta
59434069;3195729;no esta
60238936;2982396;no esta
54478677;3005863;no esta
30178471;2924369;esta
76420233;2804050;esta
57263269;2934609;esta
70715539;2924369;no esta
65367989;3186343;no esta
43185441;3045543;no esta
08610638;2928637;no esta
33339408;2666663;esta
46137932;3159036;no esta
13997030;3011410;no esta
44748531;3005863;no esta
10791983;3086502;no esta
67381466;2909863;no esta
83675831;2830077;esta
08494214;3339516;no esta
93364982;3123623;no esta
37507405;3221329;no esta
07265401;3237116;no esta
30198326;3194022;no esta
08125097;3047249;esta
24676829;3210236;no esta
82436925;3231143;no esta
88529339;3128742;no esta
90129466;3261863;no esta
89474242;3714555;no esta
49003147;3099730;no esta
26693287;2921383;esta
52504599;2941009;esta
72078151;3199996;no esta
24020570;3148369;no esta
98587467;3202129;esta
00367047;3151782;no esta
41671789;3072422;no esta
91715731;3089489;esta
36027947;2692264;esta
30404789;2746876;esta
51013557;2754557;esta
06753941;2993489;esta
65078163;2911143;no esta
02653143;2928210;esta
05653458;3220476;no esta
88152566;2963623;no esta
70925330;3013969;esta
96303331;2981116;esta
68482814;3094609;no esta
68007198;2668370;esta
42993427;2677330;esta
79188132;3770022;no esta
03749493;2859517;esta
99851513;3221756;no esta
92096980;3208102;esta
48424591;3224742;no esta
89475726;3252049;no esta
41928501;3226876;no esta
72045844;3127036;no esta
07508595;3221329;no esta
29091886;3427409;no esta
46356497;2836477;esta
11249095;3109970;no esta
60278646;3315195;no esta
58721091;3309649;no esta
69363044;2805757;esta
58930406;3114236;esta
70479662;2896636;esta
78243480;2926503;esta
99994125;3007143;esta
44009313;2969596;esta
22511596;3298556;no esta
22579834;3071569;esta
54003876;3236262;no esta
68415474;3260583;no esta
88147581;3112529;no esta
45996685;3403942;no esta
89860883;2958076;esta
66179265;3153489;no esta
06453046;3144530;esta
80235402;3009703;no esta
64516831;2962343;esta
19908259;3066876;no esta
85655361;3207249;no esta
50808041;3259730;no esta
44226799;3095889;no esta
83028396;4036688;no esta
13445422;3035303;esta
85355888;3316902;no esta
28062528;3276369;no esta
97121803;2956369;esta
67087772;3227302;no esta
02738733;3138556;esta
23195240;2889383;esta
66862933;2984103;esta
24670012;2996049;esta
74500334;3050236;esta
70972372;3229863;no esta
41745271;2948690;esta
37043369;3334396;no esta
65969347;3217916;no esta
05831102;2840743;esta
60217663;3358289;no esta
71423200;2897490;esta
09140708;3150502;no esta
51403836;3503355;no esta
52367092;2826236;esta
52683680;3121063;no esta
61040657;3236689;no esta
97012017;3333543;no esta
37099270;3156049;no esta
14027005;3105702;esta
91855147;3354449;no esta
61698002;2843729;esta
96795776;3743142;no esta
49153140;3318610;no esta
50144062;3080103;no esta
11270291;3686822;no esta
02465783;3232849;no esta
35210577;3141543;no esta
15206343;3260156;no esta
57550804;2965756;no esta
16110423;2983676;no esta
40388933;3035303;no esta
10779648;3010983;esta
92799661;3050236;no esta
86620835;2927783;no esta
49095154;3089916;no esta
73016086;2826663;esta
83894957;3021223;no esta
48307952;3123196;esta
35874383;3115943;no esta
52654906;3031890;no esta
96013040;3115943;no esta
63846194;3003303;no esta
05738478;3141970;no esta
80760133;2650877;esta
87895695;3104849;no esta
94459209;2941863;esta
37009903;2925223;no esta
38015228;3352742;no esta
63335766;2774183;esta
18944513;2974289;no esta
45207482;3450023;no esta
57649110;3107410;no esta
77331799;3351035;no esta
43485631;3284049;no esta
91137336;2774610;esta
95978956;3302823;no esta
67463489;3202982;no esta
22693817;3210662;no esta
60101652;3278076;no esta
27428547;3137702;no esta
12520210;3266983;no esta
19794201;3113809;no esta
12611556;3143249;no esta
84133095;4020048;no esta
22473098;3239676;no esta
83360355;3039143;esta
15747563;3253330;esta
91299429;3193169;no esta
36596282;2828370;esta
53261002;3494822;no esta
20865360;3139409;no esta
04080639;2657703;esta
98524690;3294289;no esta
07143286;2775036;esta
99909670;3114663;no esta
51502101;3048530;esta
93411861;3223036;no esta
45809285;3115516;no esta
13539006;3150502;no esta
37920467;3134289;esta
15891943;3229863;no esta
16781008;3089489;no esta
57975872;3528955;esta
94172083;3173542;no esta
23238377;2932050;esta
09892373;2910716;esta
21284467;2864637;esta
54862108;3251622;no esta
35771659;3198289;no esta
87533634;3021222;esta
33620504;3232849;esta
43986487;3169276;no esta
92529803;3201275;no esta
16756921;3211943;no esta
84223435;3058769;esta
97743277;3057916;esta
64095700;2721276;esta
35890937;3009276;no esta
95165630;3141543;no esta
38960088;2986236;no esta
15820898;2882556;esta
03651834;2816423;esta
52084468;2773756;esta
85107007;3083516;no esta
67612532;3161596;no esta
49340453;3060903;no esta
24872979;3131302;no esta
94462564;3033596;no esta
81354622;3119783;no esta
97738908;3040849;no esta
53438756;2971303;no esta
14486930;3333116;no esta
71859526;2914983;no esta
25869427;3147089;no esta
82765696;2960210;esta
29205421;2896636;no esta
66007674;2691837;esta
45910566;3220050;no esta
70366395;2973863;esta
79655765;3093756;no esta
50741847;3142396;no esta
88525125;3174395;no esta
20086865;3137703;no esta
39027416;2726823;esta
84733224;2876156;esta
85013520;3110823;no esta
16943628;2919250;no esta
80642393;3109969;no esta
91616672;3081809;no esta
65975800;2983249;no esta
80977164;3215356;no esta
91294266;3176102;no esta
61471335;2932903;esta
86744349;3125329;no esta
75369062;3038716;no esta
09005537;2967463;no esta
49218681;3045543;no esta
07387959;2756690;esta
36135238;3124050;no esta
19541454;2843303;esta
34356992;2856957;esta
61689329;3357862;no esta
32661990;2998183;no esta
28927427;2871463;esta
47990719;3229009;no esta
36112510;3056209;no esta
70360628;3013970;no esta
54255270;3401382;no esta
19527763;2939730;no esta
51993565;3030182;no esta
78325238;3272955;no esta
08873192;3132156;esta
37041296;3082663;no esta
42564715;2961489;no esta
23491123;3217489;no esta
70255046;3057916;no esta
40620738;3064743;no esta
45831025;3179516;no esta
76548127;3127036;no esta
84166576;3099303;no esta
77662594;3400103;no esta
13692443;3179943;no esta
76547491;2789116;esta
06393210;3263569;esta
62387701;3351463;esta
96753239;2924370;esta
43522747;3330555;no esta
20409912;3138983;no esta
49428113;3137702;no esta
17337262;2974290;esta
84199274;3248635;no esta
91070332;3189329;no esta
11231392;3121916;no esta
92804789;3496956;no esta
37674201;3185062;no esta
00716200;3149649;no esta
62584268;3929169;esta
45424276;3137702;no esta
43871369;3218770;no esta
34619347;3243942;no esta
04666318;3118076;no esta
35238743;2976423;esta
10479517;2945703;esta
70355826;3169703;no esta
80211539;3036583;no esta
18363331;3435089;no esta
23762125;3185489;no esta
93053975;2831783;esta
05929970;3249490;no esta
63091141;3133009;no esta
53182067;2824956;esta
19941262;3217062;no esta
04775543;3133863;esta
65221835;2930343;esta
35151383;2891943;no esta
78196995;3133436;no esta
86849659;3064742;no esta
47505562;2985383;no esta
81570312;3639035;no esta
06221809;3231142;no esta
59064232;3132583;no esta
09113240;3400955;no esta
52246379;3144103;no esta
87501414;3167570;no esta
08875452;3042130;esta
73909767;2931197;esta
43757826;3037009;esta
97644133;4098981;esta
48400186;3258022;no esta
20093931;2971729;no esta
12822443;3117650;no esta
15796540;3197862;no esta
62216288;2977276;no esta
56637243;3217916;esta
70441481;3083943;no esta
28043841;2955516;no esta
26969665;2984956;no esta
32588731;3013970;esta
16763213;3159889;no esta
02979533;2963623;no esta
25622489;3174822;no esta
15137336;2964903;no esta
39445574;3535355;no esta
47181843;3369809;no esta
95154868;3209809;no esta
75753128;2900050;no esta
24832660;3058769;no esta
60743927;2778450;esta
34107641;3075836;no esta
98902444;2784850;esta
89648859;3835728;no esta
11760735;3101436;no esta
41460967;2960636;no esta
27644879;3073703;no esta
09331864;3086076;no esta
12665074;2681170;esta
66228072;2988796;esta
51339322;3012263;esta
25575650;2937170;no esta
50741825;2929489;no esta
16360974;3133010;no esta
86824598;2759676;esta
88839372;2763943;esta
91838019;3188476;no esta
64031301;2961916;esta
72087955;2980263;no esta
59114260;3071996;no esta
19988008;2930770;no esta
99149441;3677862;esta
76033151;3487142;no esta
04772765;3297276;no esta
19486484;3208956;no esta
38358649;2848423;esta
89490704;3144103;no esta
50922299;2883836;esta
00867051;3273809;no esta
69754342;3673595;no esta
31056168;3343356;no esta
75077570;2878289;esta
27240759;3196583;no esta
00560744;3112956;no esta
49494434;3240529;no esta
64889970;3595943;no esta
15070458;3257169;no esta
41218743;3104423;no esta
91468838;2863783;esta
87092472;3163303;no esta
88654782;2852689;esta
58066424;2927356;esta
47468992;3225596;no esta
65717266;3200423;no esta
35472347;3165436;no esta
45579399;3159463;no esta
92098250;3288316;no esta
11514037;3110823;no esta
28127858;2867623;esta
76683259;3173116;no esta
65930543;3207250;no esta
39323969;3068156;esta
46045266;2845010;esta
40640267;3179089;no esta
06734615;3211089;no esta
88559130;2827517;esta
05981383;3464102;no esta
34919590;3275942;no esta
28169143;3064743;no esta
30210415;3201702;no esta
12127961;2826663;esta
57469087;3336956;esta
73777903;2893223;esta
41891627;2814290;esta
67087944;3156476;esta
95328963;2933330;esta
12724039;3227303;no esta
91665001;2928637;esta
06474967;2964050;esta
32522076;3163303;no esta
77723757;3165436;no esta
13241789;3455143;no esta
44940007;3197009;no esta
03388156;3517009;no esta
00172912;3321169;no esta
06271545;2771623;esta
99235096;3217062;no esta
31885998;2845863;esta
56916642;2803196;esta
06713865;3191890;no esta
22202472;2910290;esta
13889792;3217489;no esta
58719956;3229436;no esta
39555326;3243089;no esta
98401190;3109969;no esta
61417058;3063463;no esta
96779005;2829650;esta
68284869;2776743;esta
09433417;2715730;esta
11954124;3033170;no esta
15541348;3191463;no esta
72396287;2971729;no esta
06637600;2770770;esta
02535313;3741862;no esta
11425489;3194023;no esta
17643521;3194023;no esta
55031729;2922237;esta
20922399;2883410;esta
67104068;2934609;esta
84074478;3234129;no esta
73146337;3274236;no esta
09715948;2832636;esta
03392617;3083516;no esta
60398886;3255036;no esta
59845609;3101863;no esta
56350310;3000743;esta
47722624;3227303;esta
82031856;3075836;no esta
20815349;3193596;no esta
81770842;3210236;no esta
55023835;3057916;esta
78456058;3095036;no esta
95923522;3300263;esta
82734106;3113383;no esta
98545888;3048956;no esta
73638084;3374075;no esta
50013064;3306235;no esta
66821564;2968316;esta
29448974;3342930;no esta
76601736;3231569;no esta
84474986;2813010;esta
83387730;2923090;esta
80281692;3318182;no esta
70423273;3118929;no esta
99507470;3110822;no esta
98918255;3320742;esta
00126368;2978982;esta
96893140;3132156;no esta
00806972;3966288;no esta
81680642;3311782;no esta
76490583;3282343;no esta
88861948;3280636;esta
98761054;3197436;no esta
75073829;3250342;no esta
40440028;3476049;no esta
45188052;3200849;no esta
31600845;3229863;no esta
97288345;3508049;no esta
97642680;3203409;no esta
74735201;3147090;no esta
95128841;3439356;no esta
30092470;2882983;esta
67604936;3121063;no esta
63344288;3370236;no esta
36415118;3134716;no esta
78163551;3164582;no esta
42165007;3381756;no esta
42766148;3287889;esta
84834451;3148369;no esta
04776762;3190183;no esta
90478833;3356583;no esta
92464780;3177382;no esta
15835593;2813863;esta
79780975;3235410;no esta
58485728;3112102;no esta
44812848;2744743;esta
22180296;3289596;no esta
75301695;3140262;no esta
96079751;3141969;no esta
72212967;2908156;esta
30610491;3223463;no esta
30756909;3237116;no esta
35806017;3184636;no esta
06191907;3001169;esta
39350841;3153490;no esta
02644537;3103143;no esta
07465744;3340369;no esta
01061423;3071569;no esta
06190562;2924796;esta
02232857;3237116;no esta
54149173;3151783;no esta
88776170;2939303;esta
29870056;3505062;no esta
66520806;3324156;no esta
75342384;3074983;no esta
08967032;3896315;no esta
62465216;3127462;esta
03905805;3120209;no esta
24416389;3406076;no esta
16367803;3102716;no esta
81319724;2810876;esta
38517729;3767888;no esta
89691625;3197436;no esta
49740410;3021650;esta
14093667;3223462;no esta
34301651;3191889;no esta
63037815;3185062;no esta
07961540;3194449;esta
83686640;3546449;no esta
68655081;2992209;no esta
44802971;2950396;esta
22752834;3413756;no esta
54283611;3184210;esta
98523564;3807142;esta
66833697;3278503;no esta
06758867;3245649;no esta
78552564;3441062;no esta
32940778;3028477;esta
17946371;3776848;no esta
57410136;3455996;no esta
14813409;2899196;esta
97817478;3121916;no esta
49369480;3675302;no esta
97022552;3054076;esta
14675191;2956370;no esta
59864982;3219623;no esta
53464391;3403942;no esta
36812319;3742715;no esta
93476404;3016102;esta
20621240;3269116;no esta
19138363;3357009;esta
83078825;3346769;no esta
56878984;3542608;esta
49256473;2667090;esta
53409301;2754130;esta
67500539;3538769;esta
16569664;3235410;no esta
81984638;3343783;esta
49247427;3597222;no esta
96180663;3176956;no esta
25524368;3151356;no esta
41559788;2938877;esta
34181426;3207249;no esta
02063248;3147516;no esta
13457764;3348903;no esta
78612633;2896637;esta
09429157;3088636;no esta
46770329;3214076;no esta
04211165;3275089;no esta
07190767;3079250;no esta
82567385;3726502;no esta
75994529;3229436;no esta
05742307;3215356;no esta
14943413;3376209;no esta
06332162;2805330;esta
69039969;3181649;no esta
00493102;2961063;esta
10173692;3249063;no esta
30476794;3187622;no esta
